FIPS,Alcohol Mortality Rate,Alcohol Mortality Rate(F),Alcohol Mortality Rate(M),Drug Mortality Rate,Drug Mortality Rate(F),Drug Mortality Rate(M),Self-harm Mortality Rate,Self-harm Mortality Rate(F),Self-harm Mortality Rate(M),Int. Violence Mortality Rate,Int. Violence Mortality Rate(F),Int. Violence Mortality Rate(M)
48187.0,1.54,1.12,2.01,6.58,5.04,8.19,13.26,12.27,14.22,3.67,2.68,4.78
48189.0,2.8,2.05,3.69,5.8,3.81,8.17,11.16,10.18,12.23,3.1,2.11,4.35
48191.0,2.58,1.53,3.94,7.47,3.95,12.37,17.27,14.95,19.74,3.88,2.23,6.5
48193.0,2.03,1.24,2.91,7.85,5.0,11.43,23.85,21.32,26.64,4.17,2.46,6.65
48195.0,2.35,1.52,3.4,6.52,3.47,10.28,11.99,10.38,13.75,2.82,1.62,4.61
48197.0,1.74,1.0,2.69,7.35,4.24,11.87,14.16,12.4,16.21,3.31,1.81,5.48
48199.0,1.46,0.9,2.11,15.37,12.22,18.55,16.46,14.95,17.85,4.62,3.2,6.43
48201.0,2.12,1.85,2.4,7.52,6.81,8.19,11.3,10.68,11.97,8.54,7.87,9.2
48203.0,2.2,1.56,2.95,8.19,6.04,10.79,15.19,13.59,16.82,7.66,5.57,10.02
48205.0,1.66,1.05,2.44,4.54,2.54,7.1,10.69,9.26,12.3,2.59,1.52,4.07
48207.0,2.4,1.49,3.52,7.32,4.12,11.66,17.34,15.21,19.72,3.72,2.1,6.03
48209.0,1.73,1.28,2.29,5.82,4.47,7.34,12.35,11.52,13.37,2.42,1.73,3.25
48211.0,2.33,1.44,3.53,6.37,3.29,10.68,14.15,12.18,16.34,3.07,1.75,5.12
48213.0,2.32,1.66,3.15,13.52,10.73,16.6,21.45,19.86,22.99,5.65,4.06,7.42
48215.0,0.63,0.45,0.87,3.67,2.91,4.47,7.24,6.67,7.81,4.54,3.76,5.33
48217.0,2.41,1.55,3.35,8.19,5.55,11.38,19.0,17.47,20.77,4.11,2.75,5.83
48219.0,2.92,2.01,4.0,8.11,5.38,11.39,14.33,12.97,15.82,3.84,2.45,5.61
48221.0,1.64,1.03,2.46,12.1,9.33,15.41,18.09,16.7,19.5,3.45,2.32,4.94
48223.0,1.61,0.97,2.41,9.21,6.62,12.24,14.82,13.52,16.27,3.43,2.25,4.93
48225.0,2.31,1.56,3.25,8.23,5.61,11.24,17.05,15.33,18.85,6.33,4.46,8.6
48227.0,3.1,2.07,4.27,11.0,7.91,14.53,17.91,16.17,19.54,6.81,4.73,9.24
48229.0,1.94,1.15,2.94,4.22,1.94,7.21,8.78,7.33,10.38,2.83,1.56,4.85
48231.0,2.27,1.62,3.03,10.4,8.11,13.0,18.86,17.34,20.36,6.38,4.84,8.27
48233.0,3.67,2.47,4.96,12.94,9.06,17.19,18.74,17.14,20.34,3.64,2.31,5.44
48235.0,1.28,0.62,2.13,5.74,2.65,10.1,13.93,11.28,16.87,2.24,1.08,4.04
48237.0,2.31,1.4,3.5,10.58,7.04,14.98,15.04,13.25,16.93,3.13,1.89,4.78
48239.0,2.01,1.27,2.95,7.76,4.93,11.23,15.93,14.13,17.83,5.13,3.3,7.57
48241.0,1.57,1.0,2.35,11.8,9.02,14.91,17.73,15.98,19.49,5.94,4.08,8.12
48243.0,1.78,1.0,2.77,6.51,3.47,10.31,12.97,11.06,15.35,2.61,1.33,4.49
48245.0,1.91,1.37,2.56,12.57,10.59,14.74,15.0,13.59,16.38,9.71,7.89,11.53
48247.0,0.72,0.37,1.24,4.46,2.29,7.62,13.69,11.76,15.8,4.23,2.3,7.01
48249.0,1.49,0.92,2.34,10.59,7.85,13.81,15.55,13.87,17.34,6.98,5.03,9.44
48251.0,1.13,0.74,1.59,8.29,6.55,10.13,15.73,14.69,16.8,3.52,2.66,4.64
48253.0,2.09,1.4,2.93,5.42,3.48,7.86,22.83,20.73,25.04,4.27,2.83,6.22
48255.0,1.55,0.97,2.24,5.51,3.32,8.48,15.98,14.16,17.84,4.79,2.94,7.19
48257.0,2.57,1.9,3.41,10.39,8.09,12.92,16.37,15.16,17.73,5.7,4.3,7.43
48259.0,1.43,0.92,2.02,6.18,4.35,8.31,16.42,14.93,18.14,3.41,2.29,4.93
48261.0,0.88,0.43,1.59,2.65,1.0,5.7,10.63,8.11,13.83,3.02,1.39,5.93
48263.0,1.64,0.94,2.61,4.97,2.58,8.22,13.29,11.01,15.8,2.62,1.43,4.39
48265.0,3.34,2.35,4.43,11.99,8.97,15.18,21.04,19.27,22.91,4.75,3.33,6.43
48267.0,2.24,1.36,3.46,8.82,5.13,13.86,19.09,16.65,21.54,3.57,2.08,5.99
48269.0,1.59,0.97,2.41,3.89,1.96,6.5,11.34,9.08,14.1,1.83,0.97,3.2
48271.0,1.54,0.83,2.55,5.21,2.47,9.03,12.36,10.48,14.54,3.71,2.02,6.22
48273.0,1.44,0.86,2.16,6.91,4.51,9.84,9.71,8.61,10.88,4.31,2.91,6.07
48275.0,2.17,1.3,3.22,6.84,3.7,11.55,11.91,10.4,13.7,3.07,1.67,5.08
48283.0,1.6,0.9,2.49,6.11,3.49,9.8,11.25,9.31,13.1,5.94,3.82,8.9
48277.0,1.3,0.83,1.86,7.86,5.71,10.31,19.43,17.61,21.2,7.05,5.17,9.54
48279.0,2.72,1.85,3.73,8.6,5.67,12.22,15.3,13.79,17.03,4.6,2.98,6.68
48281.0,2.02,1.31,2.83,6.68,4.38,9.69,18.03,16.38,19.8,3.29,2.1,4.87
48285.0,1.28,0.79,1.9,5.37,3.3,8.01,14.57,13.19,16.22,3.33,2.09,5.02
48287.0,1.6,1.02,2.31,6.19,3.91,9.2,12.1,10.86,13.55,3.17,1.97,4.78
48289.0,2.47,1.53,3.62,10.1,6.61,14.07,18.13,16.52,19.86,4.26,2.74,6.16
48291.0,1.4,0.92,1.99,15.02,12.24,17.92,16.89,15.52,18.31,6.43,4.74,8.43
48293.0,2.64,1.73,3.7,10.27,7.23,14.23,22.03,19.95,24.15,6.64,4.57,9.35
48295.0,3.7,2.25,5.38,6.94,3.49,12.42,17.59,14.86,20.6,2.87,1.51,5.19
48297.0,1.61,1.0,2.31,5.64,3.59,8.42,15.18,13.53,16.89,3.71,2.35,5.54
48299.0,2.45,1.48,3.72,13.55,9.67,18.2,19.54,17.53,21.67,4.69,2.99,6.98
48301.0,2.7,1.39,4.62,9.46,4.54,16.85,20.89,15.32,28.4,3.52,1.62,6.6
48303.0,2.71,2.09,3.37,8.99,7.36,10.95,15.08,14.05,16.01,5.55,4.41,6.93
48305.0,1.47,0.89,2.24,5.21,2.94,8.51,14.84,12.94,16.79,3.56,2.11,5.8
48313.0,2.28,1.41,3.29,7.64,4.72,11.41,14.79,13.13,16.53,5.07,3.25,7.34
48315.0,2.79,1.78,4.0,10.47,6.64,15.14,22.07,18.99,25.05,10.49,6.96,14.79
48317.0,1.56,0.97,2.37,6.27,3.57,9.67,10.69,9.16,12.44,2.63,1.52,4.11
48319.0,1.93,1.16,2.94,5.89,3.29,9.33,17.53,15.35,20.09,3.14,1.74,5.22
48321.0,2.21,1.43,3.11,9.82,7.0,13.14,15.03,13.51,16.68,6.69,4.77,8.85
48323.0,1.01,0.63,1.51,5.16,3.59,7.03,8.92,7.92,9.91,3.9,2.7,5.44
48307.0,3.0,1.88,4.4,8.82,5.42,13.12,16.87,14.88,18.87,3.28,1.93,5.3
48309.0,2.88,2.24,3.58,6.48,4.92,8.22,13.0,12.08,13.93,5.69,4.56,6.98
48311.0,1.0,0.5,1.69,4.35,2.14,7.88,12.05,9.65,14.68,3.18,1.61,5.87
48325.0,1.13,0.71,1.59,5.14,3.58,7.08,12.67,11.34,14.06,4.64,3.27,6.26
48327.0,2.05,1.24,3.12,6.84,3.89,11.32,17.01,14.61,19.85,3.54,1.97,6.27
48329.0,2.54,1.91,3.32,9.52,7.53,11.45,13.56,12.56,14.63,3.92,2.91,5.12
48331.0,2.53,1.68,3.56,8.6,5.72,12.29,14.62,13.28,16.1,4.75,3.15,6.69
48333.0,1.58,0.91,2.45,6.44,3.48,10.32,16.17,14.06,18.41,3.12,1.65,5.17
48335.0,3.41,2.24,4.7,7.69,4.68,11.57,13.52,12.02,15.18,3.84,2.34,5.82
48337.0,2.0,1.22,3.02,13.37,9.69,17.52,24.14,21.97,26.35,4.81,3.1,7.18
48339.0,1.54,1.18,1.92,8.26,7.07,9.54,15.61,14.72,16.59,4.1,3.27,5.04
48341.0,2.66,1.78,3.65,6.7,4.24,9.76,14.41,12.82,16.0,4.77,3.21,6.7
48343.0,2.68,1.67,3.86,11.47,7.71,15.94,20.5,18.3,22.59,6.9,4.55,9.92
48345.0,1.81,1.05,2.88,6.01,2.91,10.56,15.14,12.59,18.23,2.75,1.46,4.91
48347.0,2.83,2.07,3.78,10.02,7.44,12.86,14.75,13.52,16.15,5.15,3.67,6.92
48349.0,2.35,1.61,3.19,7.6,5.04,10.58,17.04,15.57,18.58,4.51,3.03,6.32
48351.0,2.51,1.6,3.7,14.73,10.38,20.24,18.96,16.47,21.25,8.52,5.64,12.11
48353.0,4.53,3.08,6.13,11.81,7.94,16.61,18.26,16.42,20.14,3.97,2.53,5.78
48355.0,2.91,2.23,3.72,13.21,11.23,15.35,13.51,12.54,14.5,6.31,5.07,7.71
48357.0,2.08,1.3,3.0,5.6,3.27,8.93,17.68,15.61,20.0,3.03,1.79,4.82
48359.0,2.31,1.36,3.46,6.47,3.44,10.88,15.52,13.07,18.06,2.77,1.57,4.63
48361.0,1.73,1.1,2.54,21.02,17.79,24.3,20.47,18.85,22.05,6.78,5.07,8.75
48363.0,2.57,1.7,3.7,12.93,9.7,16.71,21.77,19.89,23.78,4.89,3.32,6.91
48365.0,1.64,0.97,2.48,8.41,5.37,12.03,13.85,12.49,15.27,4.8,3.15,7.07
48367.0,1.02,0.66,1.47,9.64,7.82,11.56,15.17,14.19,16.3,3.1,2.21,4.14
48369.0,2.08,1.28,3.13,6.4,3.77,10.03,10.24,8.96,11.65,2.8,1.68,4.51
48371.0,1.99,1.28,2.93,7.09,4.6,10.09,12.22,10.75,13.67,3.52,2.32,5.24
48373.0,1.89,1.11,2.83,19.88,15.93,24.15,33.55,30.5,36.54,10.62,7.72,14.2
48375.0,4.06,3.15,5.15,10.78,8.25,13.68,21.07,19.45,22.87,8.79,6.75,11.08
48377.0,1.4,0.83,2.08,2.98,1.3,5.42,10.65,8.81,12.43,3.77,2.09,6.18
48379.0,1.88,1.03,2.93,11.12,7.61,15.55,18.21,15.93,20.56,6.0,3.62,9.12
48381.0,1.48,1.03,2.01,6.45,4.95,8.19,16.7,15.58,17.93,2.74,2.0,3.62
48383.0,2.25,1.19,3.59,9.68,5.69,15.14,14.19,12.24,16.44,3.28,1.82,5.57
48385.0,2.55,1.34,4.14,11.04,6.43,17.74,20.2,17.36,23.34,5.11,2.91,8.89
48387.0,1.93,1.16,2.82,9.22,6.0,12.91,22.33,20.26,24.53,6.39,4.26,9.15
48389.0,1.92,1.1,2.97,12.37,8.54,17.1,14.81,13.03,16.57,5.76,3.86,8.47
48391.0,2.06,1.26,3.03,8.87,5.64,13.22,12.62,11.11,14.34,3.84,2.34,5.94
48393.0,2.08,1.26,3.2,5.89,3.27,9.79,16.54,13.67,19.84,2.19,1.26,3.67
48395.0,2.87,1.86,4.15,9.56,6.19,13.97,18.02,16.27,19.98,5.67,3.87,8.17
48397.0,1.21,0.79,1.66,5.94,4.59,7.48,13.05,11.92,14.2,3.27,2.28,4.44
48399.0,1.62,0.96,2.42,6.67,3.97,10.11,14.72,13.21,16.3,2.77,1.65,4.23
48401.0,1.44,0.93,2.02,7.42,5.39,9.68,16.12,14.46,17.82,6.73,4.79,9.05
48403.0,2.22,1.27,3.34,12.89,8.03,18.68,21.48,19.19,23.72,5.93,3.56,8.98
48405.0,2.06,1.19,3.14,13.24,8.28,18.94,21.64,18.64,24.2,8.21,4.95,12.51
48407.0,1.5,0.84,2.39,14.45,10.66,18.59,20.61,18.48,22.79,7.11,4.85,9.95
48409.0,3.38,2.46,4.41,11.82,9.04,15.05,13.9,12.83,14.95,4.02,2.87,5.4
48411.0,2.11,1.35,3.09,6.66,4.06,10.26,15.51,13.75,17.54,3.79,2.16,6.0
48413.0,1.51,0.9,2.29,5.02,2.76,8.07,11.4,9.55,13.38,2.8,1.58,4.71
48415.0,1.88,1.22,2.69,7.6,4.95,10.9,14.01,12.48,15.55,3.86,2.54,5.62
48417.0,1.48,0.89,2.23,4.82,2.49,8.05,15.45,13.12,17.91,2.97,1.69,4.85
48419.0,3.32,2.22,4.66,12.92,9.12,17.5,18.09,15.96,20.22,9.38,6.6,12.66
48421.0,2.71,1.55,4.11,7.59,4.49,11.82,13.78,11.85,16.09,3.04,1.69,4.87
48423.0,1.48,1.06,1.94,8.94,7.39,10.64,16.26,15.23,17.28,5.07,3.94,6.39
48425.0,1.71,0.93,2.75,7.66,4.62,11.71,19.31,17.01,21.85,3.38,1.86,5.66
48427.0,0.72,0.43,1.06,3.03,1.89,4.41,9.64,8.46,10.99,7.01,5.22,8.83
48429.0,1.74,1.07,2.65,6.94,4.01,10.84,19.59,17.35,21.83,3.75,2.25,5.84
48431.0,1.71,0.99,2.71,5.62,2.99,9.4,16.97,13.92,20.29,2.94,1.49,5.28
48433.0,1.52,0.9,2.3,4.86,2.56,7.78,13.15,11.15,15.45,2.66,1.45,4.37
48435.0,2.54,1.5,3.86,6.62,3.49,11.02,14.03,12.07,16.22,3.54,1.96,5.77
48437.0,1.58,0.99,2.35,5.39,2.98,8.77,15.55,13.61,17.47,3.54,2.05,5.56
48439.0,1.67,1.37,1.97,7.84,6.96,8.67,12.05,11.4,12.65,5.2,4.49,5.89
48441.0,2.25,1.65,2.98,9.93,7.92,12.25,15.65,14.58,16.75,4.68,3.45,6.05
48443.0,1.63,0.84,2.73,5.45,2.46,9.64,16.21,13.13,19.85,3.04,1.51,5.74
48445.0,1.63,0.98,2.42,6.87,4.32,9.97,15.13,13.38,16.95,4.84,3.15,7.04
48447.0,1.79,1.07,2.76,7.23,4.15,11.55,17.98,15.13,21.3,2.84,1.58,4.79
48449.0,1.87,1.15,2.74,7.26,4.85,10.19,16.05,14.45,17.75,5.79,3.94,7.96
48451.0,2.63,1.91,3.42,10.24,8.1,12.7,18.53,17.22,19.98,4.01,2.95,5.24
48453.0,2.78,2.32,3.25,7.85,6.82,9.01,12.63,11.98,13.28,3.02,2.51,3.65
48455.0,2.43,1.39,3.65,15.51,10.91,20.95,19.25,17.23,21.36,6.52,4.24,9.54
48457.0,1.93,1.15,3.01,12.69,9.29,17.0,20.14,18.01,22.04,6.22,4.1,9.02
48459.0,2.14,1.47,2.93,10.17,7.63,13.24,20.3,18.68,22.04,5.27,3.74,7.2
48461.0,2.35,1.43,3.47,7.15,3.89,11.42,14.79,12.7,17.13,3.21,1.76,5.38
48463.0,1.71,1.12,2.41,5.75,3.78,7.98,12.38,11.05,13.79,5.77,4.13,7.87
48465.0,1.29,0.8,1.89,6.13,4.15,8.25,10.1,9.15,11.1,3.4,2.34,4.67
48467.0,1.38,0.86,2.01,12.53,9.77,15.85,22.96,21.2,24.67,5.69,4.15,7.78
48469.0,1.94,1.35,2.64,8.53,6.59,10.87,16.29,14.97,17.65,5.69,4.35,7.5
48471.0,1.54,1.04,2.13,5.55,3.89,7.62,16.81,15.36,18.19,4.27,3.13,5.82
48473.0,2.51,1.72,3.35,8.97,6.5,11.67,14.29,12.83,15.75,6.09,4.33,8.11
48475.0,3.13,1.96,4.53,10.93,7.14,15.65,15.59,13.63,17.54,5.96,3.8,8.7
48477.0,2.0,1.39,2.76,6.52,4.43,9.18,13.03,11.79,14.26,3.99,2.67,5.63
48479.0,1.04,0.69,1.46,8.48,7.06,10.13,7.47,6.62,8.25,6.11,4.92,7.4
48481.0,1.7,1.12,2.34,6.55,4.64,8.79,12.85,11.68,14.11,4.89,3.5,6.64
48483.0,2.21,1.34,3.26,8.03,4.73,12.81,18.18,16.04,20.5,3.95,2.36,6.16
48485.0,2.78,2.0,3.69,16.03,13.25,19.11,19.75,18.45,21.12,5.19,3.87,6.75
48487.0,2.46,1.55,3.58,11.83,8.07,15.91,16.55,14.85,18.39,4.72,3.18,6.93
48489.0,1.03,0.57,1.6,3.92,2.29,6.08,6.86,6.01,7.86,2.52,1.53,3.85
48491.0,1.44,1.09,1.8,5.39,4.43,6.49,11.24,10.59,11.92,1.98,1.52,2.58
48493.0,1.32,0.85,1.92,6.29,4.41,8.71,13.45,12.2,14.75,4.21,2.88,5.76
48495.0,2.06,1.07,3.54,16.71,11.29,23.15,18.75,16.18,21.2,5.6,3.33,8.83
48497.0,1.27,0.79,1.87,10.17,7.95,12.93,14.3,13.21,15.53,2.77,1.91,3.96
48499.0,1.77,1.14,2.56,11.37,8.79,14.3,21.09,19.37,22.9,5.64,4.01,7.68
48501.0,1.42,0.85,2.13,5.7,3.29,8.73,12.68,11.02,14.5,3.91,2.25,6.1
48503.0,3.11,2.03,4.54,20.13,15.15,25.58,19.44,17.63,21.3,4.24,2.67,6.22
48505.0,1.24,0.55,2.41,8.6,5.3,12.61,11.76,9.94,13.61,5.27,3.15,7.92
48507.0,1.3,0.7,2.15,8.91,5.73,12.97,12.01,10.06,13.76,7.39,4.75,10.34
49.0,4.01,3.63,4.4,11.02,10.14,11.88,24.56,23.79,25.36,2.84,2.56,3.15
49001.0,5.04,3.34,7.05,11.5,7.18,17.25,32.85,29.11,36.8,3.37,2.0,5.72
49003.0,3.01,2.16,4.04,8.72,6.41,11.69,24.73,22.75,26.87,2.44,1.75,3.4
49005.0,2.4,1.75,3.08,5.99,4.4,7.82,17.15,15.82,18.5,1.63,1.12,2.29
49007.0,6.39,4.44,8.58,19.61,14.68,25.2,49.29,45.44,53.35,4.7,3.09,6.85
49009.0,3.44,2.09,5.2,7.2,3.72,12.7,21.73,17.73,26.18,2.33,1.23,4.12
49011.0,2.12,1.61,2.71,7.82,6.46,9.26,20.8,19.55,21.95,2.06,1.59,2.66
49013.0,7.32,5.23,9.49,13.85,9.48,18.95,34.04,30.81,37.43,3.77,2.48,5.62
49015.0,6.51,4.65,8.74,13.72,9.32,19.92,35.06,31.53,38.52,3.3,2.08,5.15
49017.0,5.17,3.56,6.8,7.27,3.82,11.92,25.2,22.15,28.46,3.0,1.68,4.91
49019.0,6.71,5.11,8.68,8.53,4.97,13.44,35.19,31.49,39.5,3.56,2.23,5.63
49021.0,4.77,3.57,6.04,9.55,6.91,12.57,26.74,24.59,29.05,3.45,2.39,4.91
49023.0,5.33,3.67,7.38,11.71,7.61,17.26,30.21,27.14,33.69,2.86,1.76,4.48
49025.0,3.85,2.58,5.26,8.68,5.22,13.0,31.96,28.53,35.99,3.98,2.39,6.23
49027.0,3.4,2.31,4.63,8.62,5.6,12.14,29.88,26.83,33.31,3.56,2.2,5.4
49029.0,3.53,2.19,5.08,8.79,5.41,12.94,17.08,14.87,19.47,1.8,1.07,2.91
49031.0,5.98,3.68,8.88,9.77,4.4,18.07,26.55,21.69,31.74,3.27,1.56,6.01
49033.0,2.19,1.41,3.26,5.91,3.36,9.31,19.49,16.53,22.86,1.65,1.0,2.72
49035.0,4.72,3.98,5.44,12.9,11.55,14.34,25.67,24.65,26.7,3.47,2.92,4.14
49037.0,12.98,10.72,15.57,6.8,4.02,10.42,24.4,22.2,26.8,5.72,3.97,8.01
49039.0,3.9,2.59,5.25,10.66,7.42,14.59,30.72,28.02,33.55,3.25,2.2,4.75
49041.0,4.44,3.16,5.75,10.11,6.91,14.02,35.52,32.55,38.84,3.46,2.32,5.02
49043.0,2.96,2.1,3.9,7.08,5.25,9.12,17.47,15.91,19.02,1.89,1.25,2.72
49045.0,6.65,5.09,8.43,14.66,11.15,18.58,29.45,27.4,31.68,2.99,2.16,4.09
49047.0,10.2,8.11,12.36,11.96,8.16,16.32,32.1,29.47,34.8,4.82,3.26,6.86
49049.0,2.55,1.96,3.17,9.23,7.96,10.61,19.89,18.82,20.94,1.87,1.45,2.33
49051.0,3.5,2.38,4.71,8.57,5.91,11.88,20.07,18.23,22.07,2.34,1.44,3.56
49053.0,2.94,2.14,3.84,10.19,8.33,12.48,26.71,24.87,28.7,2.81,2.03,3.82
49055.0,5.74,3.69,8.06,7.82,3.97,13.16,27.39,23.44,31.83,2.71,1.49,4.46
49057.0,4.68,3.67,5.82,13.48,11.19,15.93,28.68,27.05,30.35,3.31,2.54,4.23
50.0,3.6,3.22,3.95,8.21,7.36,9.15,16.27,15.6,16.92,2.35,1.99,2.75
50001.0,2.9,2.13,3.76,7.43,5.19,10.13,12.82,11.68,14.01,1.67,1.05,2.55
50003.0,3.73,2.76,4.84,10.76,8.09,14.1,16.81,15.45,18.32,2.53,1.63,3.78
50005.0,4.34,3.34,5.44,6.93,4.56,10.0,17.91,16.38,19.51,2.6,1.64,3.98
50007.0,3.41,2.74,4.18,7.05,5.5,9.12,13.34,12.4,14.29,1.98,1.43,2.72
50009.0,6.59,4.56,8.95,10.37,5.64,15.61,21.17,18.6,24.01,2.83,1.43,5.0
50011.0,3.99,3.0,5.07,7.69,5.5,10.32,17.66,16.27,19.2,2.24,1.4,3.34
50013.0,2.47,1.55,3.58,5.76,2.74,9.68,15.7,13.59,18.24,2.17,0.99,4.2
50015.0,2.84,1.94,3.77,6.19,3.85,8.99,18.2,16.54,20.05,2.99,1.79,4.58
50017.0,2.85,2.06,3.77,6.11,4.01,8.74,18.99,17.29,20.82,2.23,1.32,3.55
50019.0,5.44,3.96,6.93,9.08,6.29,12.62,18.69,16.82,20.58,2.74,1.65,4.43
50021.0,3.34,2.47,4.31,11.21,8.66,13.95,18.14,16.63,19.75,3.35,2.28,4.76
50023.0,2.94,2.23,3.77,6.85,5.01,9.02,17.01,15.69,18.4,1.74,1.14,2.55
50025.0,4.54,3.32,5.83,12.17,9.19,15.41,18.26,16.66,19.88,3.32,2.2,4.8
50027.0,3.63,2.78,4.6,9.02,6.65,11.54,17.04,15.65,18.37,2.29,1.52,3.28
51.0,2.24,2.08,2.39,7.26,6.74,7.71,13.19,12.68,13.66,4.99,4.73,5.27
51001.0,2.56,1.69,3.54,10.78,7.63,14.31,16.08,14.27,17.88,8.43,6.08,11.05
51003.0,2.37,1.89,2.88,4.08,2.99,5.43,11.48,10.68,12.31,3.02,2.28,3.92
51510.0,1.97,1.52,2.44,3.67,2.54,5.04,9.1,8.33,9.83,3.74,2.82,4.75
51005.0,3.25,2.25,4.42,11.53,7.85,16.04,17.92,16.22,19.66,4.05,2.55,5.98
51007.0,1.57,1.01,2.26,5.11,2.83,8.14,18.18,15.95,20.26,5.36,3.36,8.17
51009.0,3.13,2.35,4.03,6.94,4.67,9.81,16.06,14.66,17.59,4.12,2.8,5.78
51011.0,2.62,1.85,3.43,4.6,2.66,7.1,14.53,12.9,16.09,4.56,2.94,6.52
51013.0,2.55,2.11,3.04,2.71,1.85,3.81,8.68,8.11,9.25,1.87,1.38,2.48
51015.0,2.48,1.84,3.2,8.71,6.88,10.8,18.27,17.09,19.49,3.88,2.89,5.11
51017.0,2.85,1.88,4.06,8.33,5.1,12.58,17.99,15.94,20.38,3.52,1.97,5.75
51019.0,2.61,2.02,3.28,7.36,5.61,9.45,15.59,14.39,16.79,3.08,2.19,4.1
51021.0,2.42,1.37,3.82,18.66,13.55,24.76,23.22,20.73,25.7,4.34,2.62,6.84
51023.0,1.67,1.12,2.34,6.47,4.64,8.68,15.08,13.71,16.32,3.02,1.99,4.39
51520.0,4.02,2.58,5.81,19.76,14.85,25.16,21.49,19.01,23.92,4.96,2.97,7.63
51025.0,1.8,1.26,2.43,3.4,1.89,5.44,12.66,11.1,14.25,7.7,5.46,10.09
51027.0,2.95,1.77,4.46,31.85,26.7,37.43,25.45,23.13,27.76,8.06,5.61,11.0
51029.0,2.03,1.42,2.8,4.78,2.75,7.29,14.84,13.11,16.65,6.09,4.09,8.52
51530.0,2.15,1.57,2.84,7.39,5.3,9.94,16.21,14.84,17.67,3.02,1.99,4.32
51031.0,3.26,2.48,4.08,6.82,4.87,9.29,14.83,13.63,16.19,4.17,2.98,5.62
51033.0,1.94,1.37,2.57,5.82,3.67,8.56,16.94,15.46,18.48,4.25,2.76,5.98
51035.0,3.05,2.09,4.06,13.67,10.3,17.43,21.88,20.05,23.81,5.03,3.31,6.96
51036.0,2.33,1.51,3.38,6.2,3.6,9.59,15.27,13.25,17.4,6.89,4.62,10.1
51037.0,1.79,1.23,2.39,5.32,3.18,8.12,15.89,13.9,17.7,6.23,3.93,9.22
51540.0,2.37,1.89,2.88,4.08,2.99,5.43,11.48,10.68,12.31,3.02,2.28,3.92
51550.0,1.21,0.86,1.62,6.2,4.91,7.64,11.5,10.6,12.34,5.69,4.55,6.96
51041.0,1.31,0.98,1.66,5.35,4.34,6.42,12.69,11.84,13.62,5.45,4.4,6.51
51043.0,2.69,1.73,3.88,8.66,5.6,12.16,15.68,14.0,17.5,2.84,1.72,4.49
51570.0,2.81,1.66,4.2,9.47,6.16,13.61,16.58,14.56,18.56,5.77,3.58,8.86
51580.0,4.11,2.2,6.68,12.2,5.91,20.61,24.38,20.27,28.15,9.04,4.6,15.43
51045.0,1.83,1.1,2.79,9.36,6.02,13.75,19.3,16.94,21.9,3.15,1.75,5.28
51047.0,1.95,1.29,2.72,9.83,7.38,12.44,16.91,15.6,18.29,3.34,2.17,4.72
51049.0,1.41,0.87,2.14,5.72,3.09,8.94,16.35,14.24,18.46,8.07,5.3,11.49
51590.0,3.65,2.87,4.56,10.38,7.9,13.13,17.42,15.82,18.95,9.22,7.23,11.42
51051.0,4.99,3.16,7.42,39.17,31.45,47.19,31.38,28.38,34.28,6.5,4.07,9.86
51053.0,1.4,0.89,1.94,5.19,3.39,7.46,16.27,14.71,17.99,6.27,4.43,8.51
51595.0,2.19,1.5,2.95,4.99,2.89,7.98,13.82,11.77,15.86,9.31,6.59,12.15
51057.0,2.69,1.86,3.65,6.35,3.46,10.5,19.1,16.93,21.45,6.81,4.39,10.24
51600.0,1.49,1.26,1.75,3.25,2.72,3.8,9.1,8.62,9.56,1.91,1.54,2.27
51059.0,1.49,1.26,1.75,3.25,2.72,3.8,9.1,8.62,9.56,1.91,1.54,2.27
51610.0,5.77,4.23,7.56,5.65,2.79,9.59,10.77,9.38,12.11,2.95,1.47,5.03
51061.0,2.31,1.64,3.16,9.18,7.1,11.45,16.51,15.31,17.73,2.91,2.01,4.0
51063.0,2.75,1.93,3.68,10.52,7.37,14.34,19.14,17.23,21.2,3.79,2.42,5.74
51065.0,0.91,0.55,1.34,3.48,2.09,5.26,11.92,10.73,13.2,3.46,2.23,5.02
51620.0,2.21,1.57,2.91,5.32,3.33,7.99,13.19,11.83,14.6,6.54,4.69,8.99
51067.0,1.84,1.28,2.56,11.74,9.31,14.45,15.44,14.25,16.75,4.23,3.04,5.73
51069.0,2.59,1.87,3.37,9.83,7.64,12.19,14.83,13.68,15.9,3.11,2.15,4.31
51630.0,1.87,1.36,2.42,6.82,5.42,8.5,12.97,12.01,14.0,2.92,2.15,3.86
51640.0,5.44,3.33,7.95,15.64,9.46,22.99,20.78,17.42,24.02,8.58,4.84,13.43
51071.0,2.19,1.37,3.25,18.13,13.52,23.06,19.17,17.4,20.92,4.31,2.68,6.27
51073.0,2.06,1.42,2.73,7.01,5.01,9.47,16.85,15.45,18.39,3.61,2.47,5.16
51075.0,1.0,0.61,1.55,6.47,4.41,8.86,11.83,10.68,13.04,2.77,1.79,4.05
51077.0,2.63,1.76,3.57,9.83,6.82,13.21,21.37,19.47,23.41,4.57,3.01,6.62
51079.0,1.52,1.0,2.12,4.91,3.06,7.25,14.79,13.33,16.24,3.38,2.09,4.98
