State FIPS,County FIPS,Postal,Name,Poverty Estimate All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 0-4,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 0-4,90% CI Lower Bound,90% CI Upper Bound
36,069,NY,Ontario County,"11,258","9,597","12,919",10.7,9.1,12.3,"3,477","2,829","4,125",14.8,12.0,17.6,"2,264","1,776","2,752",12.7,10.0,15.4,"52,367","50,271","54,463",,,,,,
36,071,NY,Orange County,"50,494","44,540","56,448",13.9,12.3,15.5,"20,809","18,049","23,569",21.0,18.2,23.8,"13,380","11,247","15,513",18.3,15.4,21.2,"65,648","63,345","67,951",,,,,,
36,073,NY,Orleans County,"5,850","4,782","6,918",14.5,11.8,17.2,"1,871","1,441","2,301",20.6,15.9,25.3,"1,273",961,"1,585",18.8,14.2,23.4,"43,870","41,078","46,662",,,,,,
36,075,NY,Oswego County,"22,592","19,711","25,473",19.3,16.8,21.8,"7,070","5,977","8,163",26.2,22.2,30.2,"4,586","3,777","5,395",23.0,18.9,27.1,"43,687","40,900","46,474",,,,,,
36,077,NY,Otsego County,"9,359","7,883","10,835",16.4,13.8,19.0,"2,431","1,981","2,881",22.5,18.3,26.7,"1,587","1,265","1,909",19.6,15.6,23.6,"43,563","40,457","46,669",,,,,,
36,079,NY,Putnam County,"5,826","4,714","6,938",5.9,4.8,7.0,"1,474","1,146","1,802",6.5,5.1,7.9,974,744,"1,204",5.5,4.2,6.8,"87,248","80,135","94,361",,,,,,
36,081,NY,Queens County,"355,276","331,299","379,253",16.0,14.9,17.1,"99,533","89,480","109,586",21.8,19.6,24.0,"71,372","63,947","78,797",22.2,19.9,24.5,"53,124","51,934","54,314",,,,,,
36,083,NY,Rensselaer County,"18,412","15,308","21,516",12.0,10.0,14.0,"6,171","5,155","7,187",18.7,15.6,21.8,"4,106","3,356","4,856",17.0,13.9,20.1,"57,059","53,879","60,239",,,,,,
36,085,NY,Richmond County,"58,103","49,322","66,884",12.5,10.6,14.4,"19,764","16,448","23,080",18.5,15.4,21.6,"12,607","10,231","14,983",16.0,13.0,19.0,"69,436","66,858","72,014",,,,,,
36,087,NY,Rockland County,"43,754","38,299","49,209",14.1,12.3,15.9,"20,325","17,630","23,020",23.4,20.3,26.5,"13,233","11,115","15,351",21.0,17.6,24.4,"80,765","77,627","83,903",,,,,,
36,089,NY,St. Lawrence County,"18,992","16,431","21,553",18.8,16.3,21.3,"5,707","4,696","6,718",25.0,20.6,29.4,"3,840","3,132","4,548",23.3,19.0,27.6,"42,609","40,276","44,942",,,,,,
36,091,NY,Saratoga County,"15,407","13,231","17,583",7.1,6.1,8.1,"4,322","3,455","5,189",9.0,7.2,10.8,"3,004","2,367","3,641",8.3,6.5,10.1,"64,298","61,716","66,880",,,,,,
36,093,NY,Schenectady County,"21,399","18,629","24,169",14.1,12.3,15.9,"8,028","6,888","9,168",23.4,20.1,26.7,"5,457","4,601","6,313",21.6,18.2,25.0,"52,283","49,583","54,983",,,,,,
36,095,NY,Schoharie County,"3,536","2,721","4,351",11.4,8.8,14.0,"1,170",889,"1,451",18.7,14.2,23.2,797,595,999,17.0,12.7,21.3,"49,610","46,345","52,875",,,,,,
36,097,NY,Schuyler County,"2,541","2,046","3,036",14.1,11.3,16.9,841,647,"1,035",23.0,17.7,28.3,563,421,705,20.3,15.2,25.4,"45,986","42,360","49,612",,,,,,
36,099,NY,Seneca County,"4,307","3,475","5,139",13.3,10.7,15.9,"1,474","1,161","1,787",20.8,16.4,25.2,975,746,"1,204",18.9,14.5,23.3,"45,951","43,066","48,836",,,,,,
36,101,NY,Steuben County,"17,702","15,930","19,474",18.1,16.3,19.9,"6,276","5,425","7,127",28.2,24.4,32.0,"4,212","3,577","4,847",25.5,21.7,29.3,"43,834","41,382","46,286",,,,,,
36,103,NY,Suffolk County,"101,355","87,712","114,998",6.9,6.0,7.8,"30,956","25,602","36,310",9.0,7.4,10.6,"21,849","17,967","25,731",8.3,6.8,9.8,"83,360","81,361","85,359",,,,,,
36,105,NY,Sullivan County,"12,681","10,609","14,753",17.0,14.2,19.8,"4,126","3,257","4,995",24.6,19.4,29.8,"2,802","2,167","3,437",23.0,17.8,28.2,"46,161","42,740","49,582",,,,,,
36,107,NY,Tioga County,"5,501","4,456","6,546",10.9,8.8,13.0,"1,899","1,466","2,332",16.5,12.7,20.3,"1,314","1,003","1,625",15.3,11.7,18.9,"51,675","48,237","55,113",,,,,,
36,109,NY,Tompkins County,"17,762","15,982","19,542",20.0,18.0,22.0,"2,765","2,276","3,254",18.2,15.0,21.4,"1,858","1,494","2,222",16.9,13.6,20.2,"49,639","46,053","53,225",,,,,,
36,111,NY,Ulster County,"25,296","22,040","28,552",14.5,12.6,16.4,"6,221","5,139","7,303",17.8,14.7,20.9,"4,254","3,489","5,019",16.3,13.4,19.2,"54,060","51,193","56,927",,,,,,
36,113,NY,Warren County,"9,022","7,665","10,379",13.9,11.8,16.0,"2,595","2,091","3,099",19.9,16.0,23.8,"1,701","1,344","2,058",17.4,13.8,21.0,"50,807","47,456","54,158",,,,,,
36,115,NY,Washington County,"8,482","6,887","10,077",14.1,11.4,16.8,"2,759","2,189","3,329",21.8,17.3,26.3,"1,785","1,366","2,204",18.9,14.5,23.3,"48,555","45,496","51,614",,,,,,
36,117,NY,Wayne County,"11,773","10,123","13,423",12.8,11.0,14.6,"4,380","3,733","5,027",20.6,17.6,23.6,"2,745","2,220","3,270",17.3,14.0,20.6,"51,901","48,792","55,010",,,,,,
36,119,NY,Westchester County,"93,107","84,699","101,515",10.0,9.1,10.9,"30,154","26,019","34,289",13.6,11.7,15.5,"19,719","16,572","22,866",11.9,10.0,13.8,"76,728","74,283","79,173",,,,,,
36,121,NY,Wyoming County,"4,414","3,502","5,326",11.6,9.2,14.0,"1,278",987,"1,569",15.5,12.0,19.0,878,663,"1,093",14.3,10.8,17.8,"50,192","46,692","53,692",,,,,,
36,123,NY,Yates County,"3,666","2,931","4,401",15.1,12.1,18.1,"1,447","1,108","1,786",24.3,18.6,30.0,973,731,"1,215",22.6,17.0,28.2,"44,776","41,106","48,446",,,,,,
37,000,NC,North Carolina,"1,673,627","1,648,911","1,698,343",17.8,17.5,18.1,"573,679","558,649","588,709",25.4,24.7,26.1,"380,911","367,897","393,925",23.3,22.5,24.1,"44,028","43,522","44,534","184,915","177,184","192,646",29.8,28.6,31.0
37,001,NC,Alamance County,"26,553","22,844","30,262",17.8,15.3,20.3,"9,307","7,785","10,829",26.3,22.0,30.6,"6,279","5,152","7,406",24.2,19.8,28.6,"41,371","39,102","43,640",,,,,,
37,003,NC,Alexander County,"6,510","5,525","7,495",18.2,15.5,20.9,"2,229","1,835","2,623",27.2,22.4,32.0,"1,427","1,127","1,727",23.4,18.5,28.3,"39,812","36,489","43,135",,,,,,
37,005,NC,Alleghany County,"2,220","1,743","2,697",20.3,15.9,24.7,702,542,862,32.7,25.2,40.2,473,356,590,29.5,22.2,36.8,"32,673","29,687","35,659",,,,,,
37,007,NC,Anson County,"6,012","4,798","7,226",24.9,19.9,29.9,"2,061","1,640","2,482",36.4,29.0,43.8,"1,449","1,139","1,759",34.3,27.0,41.6,"32,341","29,095","35,587",,,,,,
37,009,NC,Ashe County,"5,247","4,292","6,202",19.5,15.9,23.1,"1,599","1,283","1,915",31.3,25.1,37.5,"1,044",814,"1,274",28.1,21.9,34.3,"34,333","31,583","37,083",,,,,,
37,011,NC,Avery County,"3,171","2,468","3,874",20.8,16.2,25.4,891,690,"1,092",30.9,23.9,37.9,577,431,723,27.3,20.4,34.2,"36,071","32,837","39,305",,,,,,
37,013,NC,Beaufort County,"10,520","8,946","12,094",22.3,19.0,25.6,"3,673","3,085","4,261",35.7,30.0,41.4,"2,469","2,032","2,906",32.7,26.9,38.5,"38,248","34,887","41,609",,,,,,
37,015,NC,Bertie County,"4,923","3,860","5,986",25.1,19.7,30.5,"1,466","1,139","1,793",35.0,27.2,42.8,982,745,"1,219",31.6,24.0,39.2,"29,615","27,098","32,132",,,,,,
37,017,NC,Bladen County,"8,144","6,756","9,532",23.7,19.7,27.7,"2,633","2,140","3,126",33.6,27.3,39.9,"1,762","1,396","2,128",30.3,24.0,36.6,"33,138","29,924","36,352",,,,,,
37,019,NC,Brunswick County,"19,773","16,971","22,575",18.1,15.5,20.7,"5,837","4,739","6,935",29.3,23.8,34.8,"3,795","2,975","4,615",26.6,20.9,32.3,"42,685","39,277","46,093",,,,,,
37,021,NC,Buncombe County,"42,765","38,053","47,477",18.2,16.2,20.2,"12,917","10,897","14,937",26.9,22.7,31.1,"8,106","6,505","9,707",23.4,18.8,28.0,"41,551","39,802","43,300",,,,,,
37,023,NC,Burke County,"18,177","16,215","20,139",20.7,18.5,22.9,"5,913","5,058","6,768",30.4,26.0,34.8,"3,797","3,118","4,476",26.3,21.6,31.0,"37,719","35,047","40,391",,,,,,
37,025,NC,Cabarrus County,"23,319","20,002","26,636",13.0,11.2,14.8,"8,763","7,156","10,370",18.0,14.7,21.3,"5,844","4,672","7,016",16.3,13.0,19.6,"50,298","47,366","53,230",,,,,,
37,027,NC,Caldwell County,"16,891","14,721","19,061",20.8,18.1,23.5,"5,181","4,228","6,134",28.8,23.5,34.1,"3,508","2,831","4,185",26.0,21.0,31.0,"34,876","32,675","37,077",,,,,,
37,029,NC,Camden County,928,708,"1,148",9.3,7.1,11.5,371,287,455,14.9,11.5,18.3,245,185,305,12.6,9.5,15.7,"57,113","51,697","62,529",,,,,,
37,031,NC,Carteret County,"11,050","9,327","12,773",16.7,14.1,19.3,"3,265","2,630","3,900",26.2,21.1,31.3,"2,153","1,703","2,603",23.3,18.4,28.2,"45,507","41,947","49,067",,,,,,
37,033,NC,Caswell County,"4,370","3,476","5,264",19.8,15.8,23.8,"1,349","1,060","1,638",29.4,23.1,35.7,926,717,"1,135",26.4,20.4,32.4,"38,495","35,001","41,989",,,,,,
37,035,NC,Catawba County,"22,001","18,699","25,303",14.5,12.3,16.7,"7,923","6,378","9,468",22.2,17.9,26.5,"5,229","4,101","6,357",19.8,15.5,24.1,"44,339","42,239","46,439",,,,,,
37,037,NC,Chatham County,"7,182","5,751","8,613",11.3,9.0,13.6,"2,597","2,046","3,148",18.9,14.9,22.9,"1,815","1,426","2,204",18.1,14.2,22.0,"53,564","49,445","57,683",,,,,,
37,039,NC,Cherokee County,"4,827","3,815","5,839",18.0,14.2,21.8,"1,584","1,210","1,958",31.6,24.1,39.1,"1,095",820,"1,370",29.2,21.9,36.5,"32,913","29,710","36,116",,,,,,
37,041,NC,Chowan County,"3,664","3,069","4,259",25.1,21.0,29.2,"1,214",988,"1,440",37.5,30.5,44.5,820,654,986,34.6,27.6,41.6,"36,231","32,609","39,853",,,,,,
37,043,NC,Clay County,"2,336","1,937","2,735",22.3,18.5,26.1,721,585,857,37.7,30.6,44.8,451,349,553,30.6,23.7,37.5,"35,143","31,788","38,498",,,,,,
37,045,NC,Cleveland County,"19,097","15,996","22,198",20.0,16.8,23.2,"7,031","5,736","8,326",31.7,25.9,37.5,"4,792","3,828","5,756",29.2,23.3,35.1,"37,390","34,489","40,291",,,,,,
37,047,NC,Columbus County,"14,181","12,050","16,312",25.9,22.0,29.8,"4,842","4,012","5,672",36.8,30.5,43.1,"3,432","2,821","4,043",35.1,28.8,41.4,"31,282","28,699","33,865",,,,,,
37,049,NC,Craven County,"15,720","12,856","18,584",15.7,12.8,18.6,"6,110","4,908","7,312",25.6,20.6,30.6,"3,965","3,070","4,860",24.4,18.9,29.9,"47,291","43,703","50,879",,,,,,
37,051,NC,Cumberland County,"59,957","54,485","65,429",19.1,17.4,20.8,"22,495","19,400","25,590",26.4,22.8,30.0,"15,342","12,902","17,782",26.5,22.3,30.7,"43,863","41,602","46,124",,,,,,
37,053,NC,Currituck County,"2,787","2,196","3,378",11.7,9.2,14.2,"1,006",777,"1,235",18.2,14.0,22.4,654,487,821,15.5,11.5,19.5,"55,665","51,222","60,108",,,,,,
37,055,NC,Dare County,"3,799","2,979","4,619",11.1,8.7,13.5,"1,364","1,066","1,662",20.2,15.8,24.6,893,668,"1,118",18.5,13.8,23.2,"50,393","46,550","54,236",,,,,,
37,057,NC,Davidson County,"23,666","19,788","27,544",14.7,12.3,17.1,"8,155","6,462","9,848",21.6,17.1,26.1,"5,498","4,253","6,743",19.5,15.1,23.9,"41,631","38,796","44,466",,,,,,
37,059,NC,Davie County,"4,862","3,907","5,817",11.8,9.5,14.1,"1,709","1,313","2,105",17.9,13.8,22.0,"1,169",886,"1,452",16.1,12.2,20.0,"50,110","46,826","53,394",,,,,,
37,061,NC,Duplin County,"11,870","9,701","14,039",20.2,16.5,23.9,"4,409","3,429","5,389",29.6,23.0,36.2,"2,999","2,281","3,717",28.2,21.4,35.0,"35,587","32,640","38,534",,,,,,
37,063,NC,Durham County,"51,591","46,169","57,013",19.5,17.4,21.6,"16,712","14,302","19,122",27.2,23.3,31.1,"10,850","9,120","12,580",26.5,22.3,30.7,"47,007","44,661","49,353",,,,,,
37,065,NC,Edgecombe County,"14,019","11,772","16,266",25.6,21.5,29.7,"5,290","4,336","6,244",39.9,32.7,47.1,"3,442","2,666","4,218",35.9,27.8,44.0,"32,901","30,661","35,141",,,,,,
37,067,NC,Forsyth County,"64,346","58,518","70,174",18.6,16.9,20.3,"23,806","21,001","26,611",28.0,24.7,31.3,"15,089","12,953","17,225",24.7,21.2,28.2,"43,804","41,679","45,929",,,,,,
37,069,NC,Franklin County,"9,597","7,817","11,377",16.2,13.2,19.2,"3,479","2,739","4,219",23.9,18.8,29.0,"2,293","1,744","2,842",21.3,16.2,26.4,"42,269","39,034","45,504",,,,,,
37,071,NC,Gaston County,"33,820","29,609","38,031",16.6,14.5,18.7,"11,618","9,901","13,335",24.1,20.5,27.7,"7,454","6,109","8,799",21.3,17.5,25.1,"40,969","39,699","42,239",,,,,,
37,073,NC,Gates County,"1,977","1,550","2,404",16.6,13.0,20.2,650,506,794,23.6,18.4,28.8,429,325,533,20.4,15.4,25.4,"41,437","37,568","45,306",,,,,,
37,075,NC,Graham County,"1,919","1,487","2,351",22.1,17.1,27.1,656,507,805,35.4,27.4,43.4,448,339,557,32.7,24.8,40.6,"33,041","29,777","36,305",,,,,,
37,077,NC,Granville County,"8,608","7,012","10,204",16.1,13.1,19.1,"2,637","2,083","3,191",20.8,16.4,25.2,"1,705","1,294","2,116",18.0,13.7,22.3,"48,596","45,587","51,605",,,,,,
37,079,NC,Greene County,"4,967","4,036","5,898",25.8,21.0,30.6,"1,739","1,393","2,085",35.5,28.4,42.6,"1,171",912,"1,430",33.6,26.2,41.0,"35,013","31,818","38,208",,,,,,
37,081,NC,Guilford County,"90,599","84,032","97,166",18.8,17.4,20.2,"27,522","24,083","30,961",24.2,21.2,27.2,"18,289","15,686","20,892",22.1,19.0,25.2,"44,229","41,940","46,518",,,,,,
37,083,NC,Halifax County,"14,111","11,879","16,343",26.8,22.6,31.0,"4,774","3,884","5,664",39.1,31.8,46.4,"3,302","2,627","3,977",36.5,29.0,44.0,"31,084","28,961","33,207",,,,,,
37,085,NC,Harnett County,"21,374","18,216","24,532",18.5,15.8,21.2,"8,339","6,789","9,889",25.5,20.8,30.2,"5,532","4,389","6,675",23.9,19.0,28.8,"40,617","38,185","43,049",,,,,,
37,087,NC,Haywood County,"10,798","9,106","12,490",18.6,15.7,21.5,"3,569","2,943","4,195",32.4,26.7,38.1,"2,435","1,986","2,884",29.7,24.2,35.2,"40,114","37,478","42,750",,,,,,
37,089,NC,Henderson County,"14,227","11,660","16,794",13.3,10.9,15.7,"4,929","3,865","5,993",22.8,17.9,27.7,"3,239","2,445","4,033",20.5,15.5,25.5,"46,165","43,497","48,833",,,,,,
37,091,NC,Hertford County,"6,265","5,258","7,272",28.3,23.7,32.9,"1,917","1,543","2,291",37.5,30.2,44.8,"1,303","1,029","1,577",34.8,27.5,42.1,"31,581","28,517","34,645",,,,,,
37,093,NC,Hoke County,"9,071","7,334","10,808",18.7,15.1,22.3,"4,196","3,368","5,024",28.8,23.1,34.5,"2,859","2,253","3,465",29.2,23.0,35.4,"42,908","39,172","46,644",,,,,,
37,095,NC,Hyde County,"1,123",867,"1,379",22.5,17.4,27.6,321,248,394,30.5,23.6,37.4,222,168,276,28.8,21.8,35.8,"35,810","32,381","39,239",,,,,,
37,097,NC,Iredell County,"21,546","18,743","24,349",13.5,11.7,15.3,"8,023","6,826","9,220",20.2,17.2,23.2,"5,244","4,345","6,143",17.4,14.4,20.4,"49,902","47,257","52,547",,,,,,
37,099,NC,Jackson County,"7,400","6,055","8,745",20.2,16.5,23.9,"1,893","1,464","2,322",27.2,21.0,33.4,"1,295",978,"1,612",26.4,19.9,32.9,"37,388","34,121","40,655",,,,,,
37,101,NC,Johnston County,"26,116","22,067","30,165",15.3,12.9,17.7,"10,262","8,379","12,145",21.7,17.7,25.7,"6,643","5,314","7,972",19.3,15.4,23.2,"48,380","45,247","51,513",,,,,,
37,103,NC,Jones County,"1,886","1,484","2,288",19.0,14.9,23.1,675,520,830,33.4,25.7,41.1,459,347,571,31.2,23.6,38.8,"38,230","34,673","41,787",,,,,,
37,105,NC,Lee County,"11,584","9,857","13,311",20.0,17.0,23.0,"4,628","3,891","5,365",30.9,26.0,35.8,"3,063","2,515","3,611",28.6,23.5,33.7,"41,506","37,725","45,287",,,,,,
37,107,NC,Lenoir County,"14,884","12,970","16,798",25.4,22.1,28.7,"5,047","4,233","5,861",36.3,30.4,42.2,"3,564","2,983","4,145",35.0,29.3,40.7,"32,602","30,619","34,585",,,,,,
37,109,NC,Lincoln County,"11,093","9,100","13,086",14.2,11.7,16.7,"3,935","3,141","4,729",21.8,17.4,26.2,"2,676","2,098","3,254",19.8,15.5,24.1,"50,746","46,610","54,882",,,,,,
37,111,NC,McDowell County,"8,534","7,225","9,843",19.5,16.5,22.5,"3,179","2,673","3,685",33.5,28.2,38.8,"2,190","1,818","2,562",31.5,26.2,36.8,"35,627","32,343","38,911",,,,,,
37,113,NC,Macon County,"6,410","5,261","7,559",19.0,15.6,22.4,"1,949","1,486","2,412",30.4,23.2,37.6,"1,323",986,"1,660",28.6,21.3,35.9,"36,953","33,941","39,965",,,,,,
37,115,NC,Madison County,"4,204","3,390","5,018",21.2,17.1,25.3,"1,185",933,"1,437",29.6,23.3,35.9,839,659,"1,019",27.4,21.5,33.3,"36,724","33,499","39,949",,,,,,
37,117,NC,Martin County,"5,944","4,970","6,918",24.8,20.7,28.9,"1,910","1,548","2,272",36.9,29.9,43.9,"1,247",973,"1,521",32.8,25.6,40.0,"33,305","30,061","36,549",,,,,,
37,119,NC,Mecklenburg County,"159,148","147,860","170,436",17.1,15.9,18.3,"56,192","50,834","61,550",23.8,21.5,26.1,"36,759","32,948","40,570",22.1,19.8,24.4,"52,111","50,968","53,254",,,,,,
37,121,NC,Mitchell County,"2,925","2,366","3,484",19.2,15.5,22.9,866,687,"1,045",29.7,23.6,35.8,590,456,724,27.3,21.1,33.5,"35,322","32,237","38,407",,,,,,
37,123,NC,Montgomery County,"7,268","6,317","8,219",27.3,23.7,30.9,"2,467","2,052","2,882",37.7,31.4,44.0,"1,744","1,442","2,046",36.2,29.9,42.5,"30,684","28,355","33,013",,,,,,
37,125,NC,Moore County,"13,405","11,271","15,539",15.1,12.7,17.5,"4,378","3,541","5,215",23.1,18.7,27.5,"2,809","2,188","3,430",20.1,15.7,24.5,"47,301","43,429","51,173",,,,,,
37,127,NC,Nash County,"18,491","15,981","21,001",19.7,17.0,22.4,"6,571","5,524","7,618",29.3,24.6,34.0,"4,470","3,683","5,257",26.8,22.1,31.5,"43,151","39,949","46,353",,,,,,
37,129,NC,New Hanover County,"34,971","30,928","39,014",17.5,15.5,19.5,"9,697","8,187","11,207",24.2,20.4,28.0,"6,473","5,287","7,659",22.6,18.5,26.7,"45,890","43,059","48,721",,,,,,
37,131,NC,Northampton County,"5,409","4,462","6,356",25.6,21.1,30.1,"1,729","1,368","2,090",38.8,30.7,46.9,"1,195",935,"1,455",36.5,28.6,44.4,"31,668","28,744","34,592",,,,,,
37,133,NC,Onslow County,"25,844","21,673","30,015",16.0,13.4,18.6,"9,981","8,183","11,779",22.4,18.4,26.4,"6,202","4,882","7,522",22.8,17.9,27.7,"45,434","42,220","48,648",,,,,,
37,135,NC,Orange County,"21,447","19,148","23,746",17.0,15.2,18.8,"4,627","3,901","5,353",16.8,14.2,19.4,"3,088","2,566","3,610",14.8,12.3,17.3,"56,792","52,711","60,873",,,,,,
37,137,NC,Pamlico County,"2,317","1,833","2,801",18.6,14.7,22.5,769,606,932,33.1,26.1,40.1,534,416,652,31.1,24.2,38.0,"41,325","37,575","45,075",,,,,,
37,139,NC,Pasquotank County,"7,966","6,681","9,251",21.2,17.8,24.6,"2,728","2,248","3,208",30.6,25.2,36.0,"1,642","1,268","2,016",26.1,20.1,32.1,"40,261","36,341","44,181",,,,,,
37,141,NC,Pender County,"8,568","6,954","10,182",16.4,13.3,19.5,"3,092","2,487","3,697",25.9,20.8,31.0,"2,210","1,782","2,638",25.3,20.4,30.2,"44,171","39,941","48,401",,,,,,
37,143,NC,Perquimans County,"2,487","1,972","3,002",18.6,14.8,22.4,835,655,"1,015",31.2,24.5,37.9,561,427,695,28.3,21.6,35.0,"39,112","35,308","42,916",,,,,,
37,145,NC,Person County,"7,092","5,961","8,223",18.1,15.2,21.0,"2,274","1,820","2,728",25.2,20.2,30.2,"1,497","1,148","1,846",22.6,17.3,27.9,"42,303","39,298","45,308",,,,,,
37,147,NC,Pitt County,"41,041","36,863","45,219",24.9,22.4,27.4,"10,702","8,915","12,489",28.4,23.7,33.1,"7,079","5,705","8,453",26.9,21.7,32.1,"39,713","36,749","42,677",,,,,,
37,149,NC,Polk County,"3,302","2,648","3,956",16.5,13.2,19.8,941,733,"1,149",25.3,19.7,30.9,653,493,813,22.8,17.2,28.4,"41,851","37,866","45,836",,,,,,
37,151,NC,Randolph County,"22,893","19,708","26,078",16.2,13.9,18.5,"8,522","7,014","10,030",24.9,20.5,29.3,"5,527","4,390","6,664",21.8,17.3,26.3,"40,749","38,166","43,332",,,,,,
37,153,NC,Richmond County,"11,441","9,631","13,251",25.2,21.2,29.2,"4,222","3,424","5,020",37.8,30.7,44.9,"2,826","2,245","3,407",34.7,27.6,41.8,"32,932","30,353","35,511",,,,,,
37,155,NC,Robeson County,"40,615","36,476","44,754",30.9,27.7,34.1,"15,491","13,611","17,371",43.1,37.9,48.3,"10,697","9,297","12,097",41.8,36.3,47.3,"30,931","28,824","33,038",,,,,,
37,157,NC,Rockingham County,"15,385","12,811","17,959",16.7,13.9,19.5,"5,048","4,047","6,049",25.1,20.1,30.1,"3,461","2,732","4,190",23.1,18.2,28.0,"36,746","34,643","38,849",,,,,,
37,159,NC,Rowan County,"25,323","22,243","28,403",18.9,16.6,21.2,"9,292","7,910","10,674",29.2,24.9,33.5,"6,338","5,337","7,339",27.4,23.1,31.7,"40,267","38,312","42,222",,,,,,
37,161,NC,Rutherford County,"13,586","11,399","15,773",20.5,17.2,23.8,"4,682","3,809","5,555",32.0,26.0,38.0,"3,148","2,497","3,799",29.2,23.2,35.2,"35,208","32,192","38,224",,,,,,
37,163,NC,Sampson County,"14,910","13,034","16,786",23.8,20.8,26.8,"4,994","4,149","5,839",31.3,26.0,36.6,"3,292","2,666","3,918",28.2,22.8,33.6,"36,471","33,555","39,387",,,,,,
37,165,NC,Scotland County,"9,502","8,015","10,989",27.9,23.5,32.3,"3,891","3,314","4,468",44.4,37.8,51.0,"2,616","2,182","3,050",41.7,34.8,48.6,"32,999","30,767","35,231",,,,,,
37,167,NC,Stanly County,"10,292","8,792","11,792",17.5,14.9,20.1,"3,379","2,724","4,034",25.2,20.3,30.1,"2,256","1,757","2,755",22.9,17.8,28.0,"38,301","35,765","40,837",,,,,,
37,169,NC,Stokes County,"7,440","6,294","8,586",15.9,13.4,18.4,"2,117","1,671","2,563",21.0,16.6,25.4,"1,456","1,139","1,773",19.0,14.9,23.1,"42,147","38,405","45,889",,,,,,
37,171,NC,Surry County,"15,771","13,807","17,735",21.6,18.9,24.3,"5,016","4,150","5,882",29.9,24.7,35.1,"3,171","2,487","3,855",25.5,20.0,31.0,"35,269","32,410","38,128",,,,,,
37,173,NC,Swain County,"2,669","2,109","3,229",19.3,15.3,23.3,956,745,"1,167",29.9,23.3,36.5,635,485,785,27.5,21.0,34.0,"36,167","32,467","39,867",,,,,,
37,175,NC,Transylvania County,"5,168","4,096","6,240",16.2,12.8,19.6,"1,723","1,344","2,102",30.4,23.7,37.1,"1,167",893,"1,441",27.8,21.3,34.3,"41,578","38,370","44,786",,,,,,
37,177,NC,Tyrrell County,"1,043",803,"1,283",28.0,21.6,34.4,313,240,386,39.9,30.6,49.2,218,163,273,40.6,30.4,50.8,"33,430","30,256","36,604",,,,,,
37,179,NC,Union County,"21,541","17,842","25,240",10.6,8.8,12.4,"8,766","6,950","10,582",14.4,11.4,17.4,"5,838","4,526","7,150",12.5,9.7,15.3,"61,515","58,759","64,271",,,,,,
37,181,NC,Vance County,"11,454","9,710","13,198",25.6,21.7,29.5,"4,378","3,605","5,151",39.0,32.1,45.9,"2,687","2,150","3,224",33.3,26.6,40.0,"33,377","30,549","36,205",,,,,,
37,183,NC,Wake County,"105,629","96,597","114,661",11.6,10.6,12.6,"39,123","35,138","43,108",16.4,14.7,18.1,"26,778","23,643","29,913",15.5,13.7,17.3,"62,436","60,622","64,250",,,,,,
37,185,NC,Warren County,"5,018","4,064","5,972",25.5,20.7,30.3,"1,540","1,225","1,855",37.2,29.6,44.8,"1,031",797,"1,265",34.7,26.8,42.6,"33,218","29,947","36,489",,,,,,
37,187,NC,Washington County,"2,997","2,335","3,659",23.4,18.2,28.6,"1,050",807,"1,293",36.2,27.8,44.6,718,538,898,34.2,25.6,42.8,"33,278","29,975","36,581",,,,,,
37,189,NC,Watauga County,"11,912","10,542","13,282",25.9,22.9,28.9,"1,612","1,287","1,937",23.0,18.4,27.6,"1,113",879,"1,347",21.8,17.2,26.4,"39,168","35,779","42,557",,,,,,
37,191,NC,Wayne County,"26,362","23,057","29,667",21.9,19.2,24.6,"9,688","8,260","11,116",32.0,27.3,36.7,"6,278","5,181","7,375",28.9,23.8,34.0,"39,089","36,201","41,977",,,,,,
37,193,NC,Wilkes County,"16,630","14,677","18,583",24.5,21.6,27.4,"5,246","4,477","6,015",35.1,30.0,40.2,"3,538","2,968","4,108",31.7,26.6,36.8,"34,954","31,988","37,920",,,,,,
37,195,NC,Wilson County,"19,734","17,507","21,961",24.7,21.9,27.5,"7,120","6,147","8,093",36.2,31.2,41.2,"4,703","3,984","5,422",33.1,28.0,38.2,"37,166","35,046","39,286",,,,,,
37,197,NC,Yadkin County,"6,526","5,478","7,574",17.2,14.4,20.0,"2,419","2,003","2,835",28.0,23.2,32.8,"1,577","1,264","1,890",24.3,19.5,29.1,"40,983","37,087","44,879",,,,,,
37,199,NC,Yancey County,"3,566","2,818","4,314",20.3,16.0,24.6,"1,092",857,"1,327",31.3,24.6,38.0,741,571,911,28.0,21.6,34.4,"36,440","33,317","39,563",,,,,,
